scenario_id,market,category,exchange,business_situation,english_customer_question,expected_bot_answer_english,expected_response_type,original_customer_text,original_expected_bot_reply
q3_ph_conv_057,philippines,regional_accent,2,Bisaya-influenced customer asks about family coverage.,My spouse and two children. I am the only one working.,"The bot should identify income protection need. Maps regional wording to insurance need. It should cover these terms or ideas: main income earner, income protection, family expenses.",breadwinner_summary,Asawa ug duha ka anak. Ako ra nagtrabaho.,"Noted po: spouse and two children, and kayo ang main income earner. That means income protection is likely the priority. We should estimate coverage based on family expenses and what premium you can sustain."
q3_ph_conv_057,philippines,regional_accent,3,Bisaya-influenced customer asks about family coverage.,Just do not make it too expensive.,"The bot should recommend protection first. Responds to affordability concern naturally. It should cover these terms or ideas: protection-first, riders, official options.",affordability_boundary,Ayaw lang mahal kaayo.,"Yes po, dapat hindi mahal beyond budget. Better to start with protection-first coverage and avoid unnecessary riders until clear ang budget. Advisor can give official options after checking age and health details."
q3_ph_conv_058,philippines,regional_accent,1,Ilocano-influenced customer asks if illness rider is needed.,Is there a rider for illness? I want protection if I get sick.,"The bot should ask rider priority. Understands Ilocano-influenced input without unsafe imitation. It should cover these terms or ideas: critical illness, riders, underwriting.",regional_rider_response,Adda ba rider para sakit? Gusto ko sana protection no agkasakitak.,"Yes po, I understand you are asking about illness protection. Some policies may offer critical illness or health-related riders, depending on product and underwriting. Ang priority ba ninyo ay critical illness benefit, hospitalization support, or accident coverage?"
q3_ph_conv_058,philippines,regional_accent,2,Ilocano-influenced customer asks if illness rider is needed.,Maybe critical illness. We have family history.,"The bot should explain disclosure. Handles health-sensitive information safely. It should cover these terms or ideas: family history, exclusions, waiting periods.",family_history_boundary,Critical illness siguro. May family history kami.,"Noted po. Family history may be relevant, so it should be disclosed truthfully during application. I cannot give medical advice, but advisor can explain required health questions, exclusions, and waiting periods."
q3_ph_conv_058,philippines,regional_accent,3,Ilocano-influenced customer asks if illness rider is needed.,Will the premium immediately become high?,"The bot should suggest compare illustrations. Gives comparison method instead of guessing price. It should cover these terms or ideas: official illustration, coverage, insurer pricing.",premium_caveat,Mataas ba agad premium noon?,"Adding a rider can increase premium, but exact amount depends on age, coverage, health answers, and insurer pricing. Best po to request an official illustration with and without the rider to compare."
q3_ph_conv_059,philippines,regional_accent,1,Bicol-influenced customer asks about missed payment.,"I paid late, and I do not know whether the policy is still active.","The bot should ask servicing status check. Correctly handles regional phrasing and payment status uncertainty. It should cover these terms or ideas: active, grace period, posting date.",regional_late_payment_response,"Nabayadan ko late, dai ko aram kung active pa ang policy.","Naiintindihan ko po, nagbayad kayo late at gusto ninyong malaman kung active pa ang policy. Kailangan itong i-check sa official servicing record, kasi depende sa due date, grace period, and posting date ng payment."
q3_ph_conv_059,philippines,regional_accent,2,Bicol-influenced customer asks about missed payment.,I do have a receipt.,"The bot should explain receipt vs posting. Differentiates receipt from policy status. It should cover these terms or ideas: receipt, proof of payment, official record.",receipt_guidance,May resibo naman ako.,"Good po na may receipt kayo. Keep it as proof of payment. Still, active status depends on whether payment was posted within the allowed period. Servicing can verify using the official record."
q3_ph_conv_059,philippines,regional_accent,3,Bicol-influenced customer asks about missed payment.,"Okay, I will just have it checked.","The bot should handoff to servicing. Creates safe handoff. It should cover these terms or ideas: late payment, receipt, secure servicing channel.",servicing_handoff,"Sige, pa-check ko na lang.","Sige po. I will summarize: late payment made, receipt available, customer wants to confirm active policy status. Please share the receipt only through the secure servicing channel if requested."
q3_ph_conv_060,philippines,regional_accent,1,Customer uses mixed Filipino-English with provincial vocabulary for claim requirements.,What papers are needed if the family makes a claim?,"The bot should list possible claim docs. Answers common claim question safely. It should cover these terms or ideas: claim form, policy details, claims team.",claim_documents_overview,Ano po mga papeles kailangan kung mag-claim ang pamilya?,"For claim requirements po, exact list depends on policy and claim type. Common documents may include claim form, proof of identity through official channel, policy details, and event-specific documents like medical or death documents. The insurer's claims team gives the final list."
q3_ph_conv_060,philippines,regional_accent,2,Customer uses mixed Filipino-English with provincial vocabulary for claim requirements.,Can I send everything here to be sure?,"The bot should redirect to secure upload. Protects PII and claim documents. It should cover these terms or ideas: sensitive documents, secure upload, verified process.",document_privacy_boundary,Pwede ko ba i-send dito lahat para sure?,"Please do not send sensitive claim documents here. Use only official secure upload or servicing channels. I can help explain what each requirement means, but documents should go through the verified process."
q3_ph_conv_060,philippines,regional_accent,3,Customer uses mixed Filipino-English with provincial vocabulary for claim requirements.,"Okay, I just want my spouse to know the process.","The bot should give family preparedness steps. Useful family-preparedness guidance. It should cover these terms or ideas: beneficiary, payment receipts, policy active.",family_process_summary,"Okay, gusto ko lang alam ng asawa ko process.","Good idea po. Tell your spouse to keep policy records, advisor or servicing contact, payment receipts, and official claim instructions. Also make sure beneficiary details are updated through proper servicing while the policy is active."
q3_id_conv_061,indonesia,cooperative_customer,1,Customer wants a multipurpose loan for home renovation.,I want a loan for home renovation. What needs to be checked first?,"The bot should ask amount. Starts from purpose and affordability. It should cover these terms or ideas: renovasi, tenor, cicilan lain.",purpose_based_discovery,Saya ingin pinjaman untuk renovasi rumah. Apa yang perlu dicek dulu?,"Baik, untuk renovasi rumah kita perlu cek jumlah dana yang dibutuhkan, pilihan tenor, penghasilan bulanan, cicilan lain, dan dokumen pendukung. Berapa estimasi dana yang Bapak/Ibu butuhkan?"
q3_id_conv_061,indonesia,cooperative_customer,2,Customer wants a multipurpose loan for home renovation.,"Around 25 million rupiah, with an 18-month tenor.","The bot should ask income source. Moves to qualification details. It should cover these terms or ideas: cicilan per bulan, kemampuan bayar, gaji tetap.",affordability_followup,"Sekitar 25 juta, tenor 18 bulan.","Noted, 25 juta dengan tenor 18 bulan. Selanjutnya perlu cek perkiraan cicilan per bulan dan apakah masih sesuai kemampuan bayar. Penghasilan Bapak/Ibu berasal dari gaji tetap atau usaha?"
q3_id_conv_061,indonesia,cooperative_customer,3,Customer wants a multipurpose loan for home renovation.,"Permanent salary, around 8 million rupiah.","The bot should prepare simulation summary. Summarizes and keeps approval boundary. It should cover these terms or ideas: verifikasi dokumen, analisis kredit, simulasi.",next_step_summary,"Gaji tetap, sekitar 8 juta.","Baik. Saya rangkum: kebutuhan renovasi rumah 25 juta, tenor 18 bulan, penghasilan tetap sekitar 8 juta. Simulasi dan persetujuan final tetap mengikuti verifikasi dokumen dan analisis kredit resmi."
q3_id_conv_062,indonesia,cooperative_customer,1,Customer wants to finance an electronic appliance.,I want to pay for a work laptop in installments. Can you help check?,"The bot should ask item price. Collects product-finance inputs. It should cover these terms or ideas: cicilan, DP, tenor.",consumer_finance_discovery,Mau cicil laptop buat kerja. Bisa dibantu cek?,"Bisa. Untuk cicilan laptop, kita perlu tahu harga barang, DP kalau ada, tenor yang diinginkan, dan cicilan nyaman per bulan. Harga laptopnya sekitar berapa?"
q3_id_conv_062,indonesia,cooperative_customer,2,Customer wants to finance an electronic appliance.,"Around 12 million rupiah, and I want 12 months.","The bot should recommend official simulation. Avoids made-up installment math. It should cover these terms or ideas: program, bunga, total pembayaran.",installment_expectation,"Sekitar 12 juta, pengen 12 bulan.","Oke, 12 juta untuk 12 bulan. Cicilan final tergantung program, biaya, dan bunga atau margin. Kita perlu simulasi resmi supaya kelihatan cicilan per bulan dan total pembayaran."
q3_id_conv_062,indonesia,cooperative_customer,3,Customer wants to finance an electronic appliance.,"If there is an admin fee, I want to know first.","The bot should provide fee checklist. Promotes transparent consent. It should cover these terms or ideas: biaya admin, cicilan per bulan, total sampai lunas.",fee_transparency,Kalau ada biaya admin saya mau tahu dulu.,"Betul, biaya harus jelas sebelum setuju. Minta rincian biaya admin, biaya lain kalau ada, dana yang dibiayai, cicilan per bulan, dan total sampai lunas."
q3_id_conv_063,indonesia,cooperative_customer,1,Customer wants to know documents before applying.,"Before applying, what documents are usually needed?","The bot should ask employment type. Lists common docs while protecting sensitive data. It should cover these terms or ideas: bukti penghasilan, mutasi rekening, kanal resmi.",document_overview,"Sebelum ajukan, dokumen apa saja yang biasanya dibutuhkan?","Secara umum, dokumen dapat mencakup identitas melalui kanal resmi, bukti penghasilan, mutasi rekening, informasi pekerjaan atau usaha, dan dokumen tambahan sesuai produk. Jenis pekerjaan Bapak/Ibu karyawan, usaha, atau freelance?"
q3_id_conv_063,indonesia,cooperative_customer,2,Customer wants to know documents before applying.,Permanent employee.,"The bot should explain employee docs. Gives role-specific document guidance. It should cover these terms or ideas: slip gaji, rekening gaji, analisis kredit.",employee_document_guidance,Karyawan tetap.,"Untuk karyawan tetap, biasanya bukti penghasilan seperti slip gaji atau rekening gaji dapat diminta. Namun upload dokumen hanya dilakukan melalui kanal resmi, bukan chat umum. Persetujuan tetap tergantung verifikasi dan analisis kredit."
q3_id_conv_063,indonesia,cooperative_customer,3,Customer wants to know documents before applying.,"If there is no salary slip, is a bank statement enough?","The bot should document gap summary. Handles document flexibility without guarantee. It should cover these terms or ideas: mutasi rekening, dokumen tambahan, kebijakan penyedia.",alternative_document_caveat,"Kalau slip gaji tidak ada, mutasi rekening cukup?","Mutasi rekening bisa membantu menunjukkan pemasukan, tetapi apakah cukup atau perlu dokumen tambahan tergantung kebijakan penyedia. Saya bisa catat bahwa Bapak/Ibu punya rekening gaji tetapi tidak punya slip gaji."
q3_id_conv_064,indonesia,payment_or_renewal_difficulty,1,Customer asks whether paying tomorrow avoids late status.,"The due date is today, but I can only pay tomorrow morning. Is it still safe?","The bot should explain due date risk. Gives precise payment-risk framing. It should cover these terms or ideas: jatuh tempo, cut-off posting, bukti bayar.",due_date_posting_boundary,"Jatuh tempo hari ini, tapi saya baru bisa bayar besok pagi. Masih aman?","Saya paham. Status keterlambatan tergantung tanggal jatuh tempo, waktu pembayaran diterima, dan cut-off posting. Saya tidak bisa menjamin aman jika dibayar setelah jatuh tempo. Sebaiknya gunakan kanal resmi secepat mungkin dan simpan bukti bayar."
q3_id_conv_064,indonesia,payment_or_renewal_difficulty,2,Customer asks whether paying tomorrow avoids late status.,What if I transfer tonight but it posts tomorrow?,"The bot should recommend fast official channel. Explains a common payment edge case. It should cover these terms or ideas: terposting, kanal, instruksi resmi.",posting_risk_answer,Kalau transfer malam ini tapi masuk besok?,"Yang biasanya dilihat adalah waktu pembayaran terposting di sistem, bukan hanya niat transfer. Karena tiap kanal punya cut-off berbeda, pilih kanal yang paling cepat terposting dan cek instruksi resmi."
q3_id_conv_064,indonesia,payment_or_renewal_difficulty,3,Customer asks whether paying tomorrow avoids late status.,"Okay, I will pay through virtual account.","The bot should confirm safe payment. Combines payment help with fraud safety. It should cover these terms or ideas: virtual account, nominal, OTP.",safe_payment_confirmation,"Baik, saya akan bayar via virtual account.","Baik. Pastikan virtual account berasal dari kanal resmi, cek nama penyedia, nominal, dan simpan bukti transaksi. Jangan transfer ke rekening pribadi atau membagikan OTP."
q3_id_conv_065,indonesia,payment_or_renewal_difficulty,1,Customer can only pay after selling stock.,"My stock has not sold yet, so I can only pay the installment at the end of the week.","The bot should explain contract payment rule. Empathetic but clear. It should cover these terms or ideas: arus kas, jatuh tempo, denda.",cashflow_empathy_boundary,"Stok belum laku, jadi cicilan baru bisa saya bayar akhir minggu.","Saya paham, arus kas usaha kadang belum masuk sesuai rencana. Tapi cicilan tetap mengikuti tanggal jatuh tempo di kontrak. Kalau lewat, denda atau status telat bisa berlaku. Lebih baik hubungi layanan resmi sebelum telat terlalu jauh."
q3_id_conv_065,indonesia,payment_or_renewal_difficulty,2,Customer can only pay after selling stock.,I am a long-time customer. Can I not get some tolerance?,"The bot should offer support note. Avoids unauthorized exception. It should cover these terms or ideas: pelanggan lama, toleransi, permintaan bantuan.",loyalty_boundary,"Saya pelanggan lama, masa tidak bisa dikasih toleransi?","Riwayat sebagai pelanggan lama bisa menjadi konteks saat tim resmi meninjau, tetapi saya tidak bisa menjanjikan toleransi atau penghapusan denda. Saya bisa bantu buat catatan permintaan bantuan."
q3_id_conv_065,indonesia,payment_or_renewal_difficulty,3,Customer can only pay after selling stock.,Just record that I will pay on Saturday.,"The bot should record payment plan with caveat. Matches expected collection-style response. It should cover these terms or ideas: rencana bayar, kanal resmi, aturan produk.",record_intent,Catat saja saya bayar Sabtu.,"Baik, saya catat rencana bayar Sabtu. Mohon tetap bayar melalui kanal resmi dan simpan bukti. Jika Sabtu sudah melewati jatuh tempo, konsekuensi keterlambatan tetap mengikuti aturan produk."
q3_id_conv_066,indonesia,payment_or_renewal_difficulty,1,Customer asks whether collection calls will stop after promise to pay.,"If I promise to pay on Friday, will the collection calls stop?","The bot should record promise to pay. Clarifies promise-to-pay limitation. It should cover these terms or ideas: janji bayar, terposting, komunikasi pengingat.",promise_to_pay_boundary,"Kalau saya janji bayar Jumat, apakah telepon penagihan berhenti?","Janji bayar dapat dicatat, tetapi belum sama dengan pembayaran diterima. Komunikasi pengingat dapat tetap berjalan sesuai kebijakan sampai pembayaran terposting. Saya bisa catat rencana bayar Jumat agar tim memiliki konteks."
q3_id_conv_066,indonesia,payment_or_renewal_difficulty,2,Customer asks whether collection calls will stop after promise to pay.,I feel disturbed if I keep getting calls.,"The bot should ask contact preference. Offers a concrete control without promising silence. It should cover these terms or ideas: preferensi kontak, kebijakan layanan, jam kontak.",contact_preference_response,Saya merasa terganggu kalau ditelepon terus.,"Saya mengerti. Saya bisa catat preferensi kontak Bapak/Ibu, misalnya jam yang lebih nyaman, tetapi pelaksanaannya tetap mengikuti kebijakan layanan dan ketentuan yang berlaku. Apakah ada jam kontak yang lebih sesuai?"
q3_id_conv_066,indonesia,payment_or_renewal_difficulty,3,Customer asks whether collection calls will stop after promise to pay.,"Evening only, after 5 PM.","The bot should record contact and payment plan. Summarizes next action cleanly. It should cover these terms or ideas: preferensi kontak, status akun, kanal resmi.",contact_preference_note,Sore saja setelah jam 5.,"Baik, saya catat preferensi kontak setelah jam 5 sore dan rencana bayar Jumat. Mohon tetap selesaikan pembayaran melalui kanal resmi agar status akun bisa diperbarui."
q3_id_conv_067,indonesia,sector_specific_objection,1,Teacher asks for loan with seasonal allowance income.,I am a teacher. I have a monthly salary and allowances that do not come every month. Can that be counted for a loan?,"The bot should ask employment status. Adapts to sector-specific income. It should cover these terms or ideas: gaji bulanan, tunjangan, bukti pemasukan.",teacher_income_response,Saya guru. Ada gaji bulanan dan tunjangan tidak setiap bulan. Bisa dihitung untuk pinjaman?,"Bisa dipertimbangkan. Untuk penghasilan seperti gaji bulanan dan tunjangan berkala, analisis biasanya melihat penghasilan tetap, rata-rata tunjangan, cicilan lain, dan bukti pemasukan. Status kerja Bapak/Ibu tetap, kontrak, atau honorer?"
q3_id_conv_067,indonesia,sector_specific_objection,2,Teacher asks for loan with seasonal allowance income.,"Honorary teacher, already 4 years.","The bot should explain variable status review. Handles employment nuance carefully. It should cover these terms or ideas: guru honorer, dokumen pendukung, analisis kredit.",honorary_teacher_context,"Guru honorer, sudah 4 tahun.","Baik, guru honorer 4 tahun. Karena status dan pendapatan bisa berbeda dari karyawan tetap, dokumen pendukung dan rata-rata pemasukan menjadi penting. Keputusan tetap mengikuti verifikasi dan analisis kredit resmi."
q3_id_conv_067,indonesia,sector_specific_objection,3,Teacher asks for loan with seasonal allowance income.,"If my income is small, can I just take a small loan?","The bot should recommend affordable amount. Responsible lending response. It should cover these terms or ideas: kemampuan bayar, tenor, kebutuhan pokok.",right_sized_loan,"Kalau pendapatan kecil, pinjaman kecil saja bisa?","Ya, jumlah pinjaman sebaiknya disesuaikan dengan kemampuan bayar. Pinjaman kecil dengan tenor yang tepat bisa lebih aman daripada cicilan besar yang mengganggu kebutuhan pokok."
q3_id_conv_068,indonesia,sector_specific_objection,1,Farmer has seasonal income and asks for loan timing.,"I am a farmer, and my big income usually comes after harvest. Is a monthly loan suitable?","The bot should ask harvest cycle. Adapts to agricultural cash-flow pattern. It should cover these terms or ideas: pemasukan musiman, cicilan bulanan, panen.",seasonal_income_warning,"Saya petani, pemasukan besar biasanya setelah panen. Pinjaman bulanan cocok tidak?","Untuk pemasukan musiman, cicilan bulanan perlu dihitung hati-hati. Jika pendapatan utama baru masuk setelah panen, cicilan bulanan bisa terasa berat di bulan sepi. Kapan siklus panen dan pemasukan biasanya terjadi?"
q3_id_conv_068,indonesia,sector_specific_objection,2,Farmer has seasonal income and asks for loan timing.,Usually once every 3 to 4 months.,"The bot should recommend product fit check. Avoids pushing unsuitable monthly debt. It should cover these terms or ideas: cadangan, jadwal bayar, arus kas musiman.",cashflow_fit_response,Biasanya 3 sampai 4 bulan sekali.,"Berarti perlu memastikan ada cadangan untuk cicilan di antara masa panen. Produk dan jadwal bayar harus dicek resmi, karena tidak semua pinjaman cocok untuk arus kas musiman."
q3_id_conv_068,indonesia,sector_specific_objection,3,Farmer has seasonal income and asks for loan timing.,What if I am late because the harvest is delayed?,"The bot should warn about delay risk. Clear consequence linked to sector risk. It should cover these terms or ideas: status keterlambatan, kontrak, skenario bulan buruk.",late_due_to_harvest_boundary,Kalau telat karena panen mundur?,"Jika telat, denda atau status keterlambatan tetap bisa berlaku sesuai kontrak, meskipun panen mundur. Jadi sebelum mengambil pinjaman, pastikan skenario bulan buruk masih mampu dibayar."
q3_id_conv_069,indonesia,sector_specific_objection,1,Food delivery seller asks for working capital with platform income.,I sell food online. Can I borrow money for raw materials?,"The bot should ask business metrics. Uses sector-specific business signals. It should cover these terms or ideas: omzet, margin bersih, riwayat order.",online_seller_working_capital,"Saya jualan makanan online. Mau pinjam buat bahan baku, bisa?","Bisa dipertimbangkan. Untuk jualan makanan online, yang penting dicek adalah omzet, margin bersih setelah biaya platform dan bahan, riwayat order, mutasi rekening, dan cicilan yang sanggup dibayar."
q3_id_conv_069,indonesia,sector_specific_objection,2,Food delivery seller asks for working capital with platform income.,"Orders are decent, but the margin is not big.","The bot should warn about margin. Protects against over-borrowing based on gross sales. It should cover these terms or ideas: margin, biaya platform, operasional.",margin_warning,"Order lumayan, tapi margin tidak besar.","Kalau margin tidak besar, jumlah pinjaman harus hati-hati. Jangan hanya lihat omzet, karena cicilan dibayar dari sisa margin setelah biaya bahan, platform, dan operasional."
q3_id_conv_069,indonesia,sector_specific_objection,3,Food delivery seller asks for working capital with platform income.,So I should borrow a small amount first?,"The bot should recommend small working capital. Responsible small-business financing guidance. It should cover these terms or ideas: perputaran bahan baku, cash flow, analisis kredit.",small_start_recommendation,Berarti pinjam kecil dulu ya?,"Itu bisa lebih aman. Mulai dari jumlah yang sesuai perputaran bahan baku dan kemampuan bayar, lalu evaluasi setelah cash flow lebih stabil. Persetujuan tetap mengikuti analisis kredit resmi."
q3_id_conv_070,indonesia,mixed_english_finance_terms,1,"Customer asks about credit score, limit, and approval.",My credit score is decent. Can I immediately get a high limit?,"The bot should explain limit factors. Corrects overreliance on score. It should cover these terms or ideas: credit score, limit, kebijakan risiko.",credit_score_boundary,Credit score saya lumayan. Bisa langsung dapat limit tinggi?,"Credit score dapat membantu penilaian, tetapi limit tidak hanya ditentukan dari skor. Penyedia juga melihat penghasilan, cicilan berjalan, dokumen, dan kebijakan risiko. Saya tidak bisa menjamin limit tinggi."
q3_id_conv_070,indonesia,mixed_english_finance_terms,2,"Customer asks about credit score, limit, and approval.","Income is 10 million rupiah, and other installments are 2 million.","The bot should ask amount tenor. Moves toward affordability assessment. It should cover these terms or ideas: kemampuan bayar, total kewajiban, tenor.",debt_burden_context,"Income 10 juta, cicilan lain 2 juta.","Baik, penghasilan 10 juta dan cicilan lain 2 juta. Nanti kemampuan bayar dihitung dari total kewajiban, bukan hanya penghasilan. Jumlah pinjaman dan tenor yang diinginkan berapa?"
q3_id_conv_070,indonesia,mixed_english_finance_terms,3,"Customer asks about credit score, limit, and approval.",I want fast approval.,"The bot should offer document checklist. Does not promise approval speed. It should cover these terms or ideas: approval, verifikasi, checklist dokumen.",speed_boundary,Saya mau approval cepat.,"Proses bisa lebih cepat jika dokumen lengkap dan data sesuai, tetapi approval tetap perlu verifikasi. Saya bisa bantu checklist dokumen agar tidak bolak-balik."
q3_id_conv_071,indonesia,mixed_english_finance_terms,1,Customer asks about flat rate versus effective rate.,What is the difference between flat rate and effective rate?,"The bot should explain rate types. Clarifies loan pricing terminology. It should cover these terms or ideas: flat rate, effective rate, total pembayaran.",rate_definition,Flat rate sama effective rate bedanya apa?,"Secara sederhana, flat rate biasanya dihitung dari pokok awal, sedangkan effective rate memperhitungkan sisa pokok berjalan. Karena cara hitung berbeda, jangan bandingkan persen saja. Lihat cicilan bulanan dan total pembayaran sampai lunas."
q3_id_conv_071,indonesia,mixed_english_finance_terms,2,Customer asks about flat rate versus effective rate.,So the important thing is the total amount paid?,"The bot should give cost factors. Turns technical term into buyer checklist. It should cover these terms or ideas: cicilan, denda telat, pelunasan dipercepat.",total_cost_focus,Jadi yang penting total bayar ya?,"Betul. Total bayar, cicilan per bulan, tenor, biaya admin, denda telat, dan biaya pelunasan dipercepat semuanya perlu dilihat sebelum setuju."
q3_id_conv_071,indonesia,mixed_english_finance_terms,3,Customer asks about flat rate versus effective rate.,What if the salesperson only says the rate is low?,"The bot should request written simulation. Protects against misleading verbal rate claims. It should cover these terms or ideas: simulasi tertulis, biaya lain, dokumen resmi.",written_simulation_request,Kalau sales cuma bilang rate kecil?,Minta simulasi tertulis. Rate kecil belum tentu total biaya paling rendah jika ada biaya lain atau tenor panjang. Dokumen resmi adalah sumber yang harus dipegang.
q3_id_conv_072,indonesia,mixed_english_finance_terms,1,Customer asks about insurance fee bundled in loan.,The simulation includes an insurance fee. Is it mandatory or optional?,"The bot should ask offer terms check. Explains add-on without assuming rule. It should cover these terms or ideas: insurance fee, perlindungan kredit, dokumen resmi.",loan_insurance_fee_explanation,Di simulasi ada insurance fee. Itu wajib atau optional?,"Biaya asuransi atau perlindungan kredit bisa berbeda tergantung produk dan penawaran. Ada yang menjadi bagian dari syarat produk, ada yang opsional. Yang perlu dicek adalah dokumen resmi: apakah wajib, manfaatnya apa, biayanya berapa, dan bagaimana klaimnya."
q3_id_conv_072,indonesia,mixed_english_finance_terms,2,Customer asks about insurance fee bundled in loan.,"If it is optional, can I reject it?","The bot should recommend written confirmation. Keeps decision grounded in source document. It should cover these terms or ideas: opsional, syarat produk, tertulis.",optional_addon_boundary,"Kalau optional, saya bisa nolak?","Jika benar tertulis opsional, Bapak/Ibu dapat menanyakan cara menolak atau memilih tanpa add-on. Namun jika menjadi syarat produk, pilihannya mungkin berbeda. Pastikan jawabannya tertulis sebelum menyetujui."
q3_id_conv_072,indonesia,mixed_english_finance_terms,3,Customer asks about insurance fee bundled in loan.,What is the benefit if it is included?,"The bot should explain benefit with caveat. Avoids overselling add-on insurance. It should cover these terms or ideas: manfaat, pengecualian, klaim.",benefit_caveat,Apa manfaatnya kalau ada?,"Manfaatnya bisa berupa perlindungan terhadap risiko tertentu sesuai polis atau ketentuan produk, misalnya kondisi yang mengganggu pembayaran. Tetapi manfaat, pengecualian, dan proses klaim harus dibaca dari dokumen resmi."
q3_id_conv_073,indonesia,colloquial_speech,1,Customer casually asks if loan can be used for vacation.,Can I borrow for a vacation? I feel like I need a break.,"The bot should ask repayment plan. Responsible response to non-essential loan purpose. It should cover these terms or ideas: cicilan, biaya pokok, dana darurat.",nonessential_borrowing_caution,Kalau pinjam buat liburan boleh gak? Lagi pengen healing.,"Boleh atau tidak tergantung produk, tapi secara finansial perlu hati-hati. Liburan bukan kebutuhan produktif, jadi pastikan cicilan tidak mengganggu biaya pokok dan dana darurat. Rencana bayarnya dari penghasilan tetap?"
q3_id_conv_073,indonesia,colloquial_speech,2,Customer casually asks if loan can be used for vacation.,"Yes, from salary, but I also have a motorcycle installment.","The bot should recommend total debt check. Checks affordability. It should cover these terms or ideas: total cicilan, gaji, total bayar.",existing_debt_check,"Iya dari gaji, tapi saya ada cicilan motor juga.","Kalau sudah ada cicilan motor, cicilan baru harus dihitung bareng. Jangan sampai total cicilan terlalu besar dibanding gaji. Lebih aman cek simulasi dan total bayar dulu sebelum memutuskan."
q3_id_conv_073,indonesia,colloquial_speech,3,Customer casually asks if loan can be used for vacation.,"If it is heavy, I will just cancel.","The bot should support decline. Supports responsible lending outcome. It should cover these terms or ideas: simulasi, keterlambatan, tunda.",support_responsible_decline,"Kalau berat, batal aja.","Itu keputusan yang sehat. Kalau simulasi terasa berat, lebih baik batal atau tunda daripada masuk keterlambatan nanti. Saya bisa bantu cek pertanyaan apa saja yang perlu ditanyakan di simulasi."
q3_id_conv_074,indonesia,colloquial_speech,1,Customer complains that verification is too much hassle.,The verification is very troublesome. Why do you need so much data?,"The bot should explain verification and privacy. Explains process without dismissing frustration. It should cover these terms or ideas: verifikasi, kemampuan bayar, kanal resmi.",verification_reason,"Ribet banget verifikasinya, kenapa harus banyak data?","Paham, memang terasa ribet. Verifikasi dibutuhkan untuk memastikan data benar, mencegah penyalahgunaan, dan menilai kemampuan bayar. Tapi data sensitif harus diberikan hanya lewat kanal resmi, bukan chat umum."
q3_id_conv_074,indonesia,colloquial_speech,2,Customer complains that verification is too much hassle.,Can I skip some parts?,"The bot should offer document guidance. Sets consequence and offers help. It should cover these terms or ideas: data wajib, tertunda, dokumen.",missing_data_consequence,Kalau saya skip sebagian bisa?,"Kalau data wajib tidak lengkap, proses bisa tertunda atau pengajuan tidak bisa dilanjutkan. Saya bisa bantu bedakan mana informasi umum dan mana dokumen yang hanya boleh diunggah di kanal resmi."
q3_id_conv_074,indonesia,colloquial_speech,3,Customer complains that verification is too much hassle.,"Okay, give me the checklist first.","The bot should give checklist. Actionable and safe. It should cover these terms or ideas: tujuan pinjaman, mutasi rekening, OTP.",verification_checklist,"Oke, kasih checklist dulu.","Siapkan tujuan pinjaman, jumlah dan tenor, bukti penghasilan, mutasi rekening jika diminta, informasi cicilan lain, dan dokumen identitas melalui kanal resmi. Jangan bagikan OTP, PIN, atau password."
q3_id_conv_075,indonesia,colloquial_speech,1,Customer asks in slang if they can borrow more than needed.,"If a large limit is approved, should I just take the maximum?","The bot should discourage max limit. Responsible lending guardrail. It should cover these terms or ideas: limit, kemampuan bayar, bunga.",overborrowing_warning,"Kalau limit keluar gede, ambil maksimal aja kali ya?","Belum tentu bagus. Limit besar bukan berarti harus dipakai semua. Ambil sesuai kebutuhan dan kemampuan bayar, karena yang harus dikembalikan bukan cuma pokok, tapi juga biaya dan bunga atau margin."
q3_id_conv_075,indonesia,colloquial_speech,2,Customer asks in slang if they can borrow more than needed.,But it feels like a waste if I do not use the limit.,"The bot should reframe limit. Corrects common limit misconception. It should cover these terms or ideas: opsi, cicilan, total biaya.",limit_is_option,Tapi sayang kalau limitnya tidak dipakai.,"Limit itu opsi, bukan kewajiban. Kalau kebutuhan hanya 10 juta, mengambil 20 juta bisa membuat cicilan dan total biaya lebih berat tanpa manfaat jelas."
q3_id_conv_075,indonesia,colloquial_speech,3,Customer asks in slang if they can borrow more than needed.,"Okay, so only according to what I need.","The bot should confirm prudent borrowing. Encourages good borrower behavior. It should cover these terms or ideas: tenor, total pembayaran, profil kredit.",confirm_responsible_choice,"Oke, berarti sesuai kebutuhan saja.","Betul. Tentukan kebutuhan nyata, pilih tenor yang cicilannya aman, dan cek total pembayaran sebelum setuju. Itu lebih sehat untuk profil kredit ke depan."
q3_id_conv_076,indonesia,human_escalation,1,Customer wants to speak with human for early settlement calculation.,I want early settlement. Can I speak with an officer for the official calculation?,"The bot should handoff for settlement quote. Routes exact payoff calculation to human/system. It should cover these terms or ideas: pelunasan dipercepat, settlement quotation, sisa pokok.",settlement_handoff,Saya mau pelunasan dipercepat. Bisa bicara dengan petugas untuk hitungan resmi?,"Baik, saya bisa arahkan ke petugas untuk settlement quotation resmi. Hitungan pelunasan dipercepat harus berasal dari sistem resmi karena bisa mencakup sisa pokok, bunga berjalan, biaya, rebate, atau ketentuan lain."
