scenario_id,market,category,exchange,quality,overall_score,english_customer_question,expected_bot_answer_english,actual_bot_answer_localized,actual_bot_answer_english,original_customer_text,expected_localized_reply,actual_action,actual_register
q3_id_conv_062,indonesia,cooperative_customer,2,partial,0.615,"Around 12 million rupiah, and I want 12 months.","Expected answer should recommend official simulation. Reason: Avoids made-up installment math. Key terms: program, bunga, total pembayaran.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Sekitar 12 juta, pengen 12 bulan.","Oke, 12 juta untuk 12 bulan. Cicilan final tergantung program, biaya, dan bunga atau margin. Kita perlu simulasi resmi supaya kelihatan cicilan per bulan dan total pembayaran.",localized_fallback,colloquial_id
q3_id_conv_062,indonesia,cooperative_customer,3,good,0.782,"If there is an admin fee, I want to know first.","Expected answer should provide fee checklist. Reason: Promotes transparent consent. Key terms: biaya admin, cicilan per bulan, total sampai lunas.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?",Kalau ada biaya admin saya mau tahu dulu.,"Betul, biaya harus jelas sebelum setuju. Minta rincian biaya admin, biaya lain kalau ada, dana yang dibiayai, cicilan per bulan, dan total sampai lunas.",localized_fallback,colloquial_id
q3_id_conv_063,indonesia,cooperative_customer,1,good,0.75,"Before applying, what documents are usually needed?","Expected answer should ask employment type. Reason: Lists common docs while protecting sensitive data. Key terms: bukti penghasilan, mutasi rekening, kanal resmi.","Untuk pengajuan pembiayaan, biasanya perlu informasi DP, tenor yang diinginkan, data kendaraan atau barang, dan dokumen identitas. Apakah Bapak/Ibu ingin saya lanjutkan?","For a financing application, information is usually needed about the down payment, desired tenor, vehicle or item details, and identity documents. Would you like me to continue?","Sebelum ajukan, dokumen apa saja yang biasanya dibutuhkan?","Secara umum, dokumen dapat mencakup identitas melalui kanal resmi, bukti penghasilan, mutasi rekening, informasi pekerjaan atau usaha, dan dokumen tambahan sesuai produk. Jenis pekerjaan Bapak/Ibu karyawan, usaha, atau freelance?",handle_finance_qualification,formal_id
q3_id_conv_063,indonesia,cooperative_customer,2,partial,0.615,Permanent employee.,"Expected answer should explain employee docs. Reason: Gives role-specific document guidance. Key terms: slip gaji, rekening gaji, analisis kredit.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Karyawan tetap.,"Untuk karyawan tetap, biasanya bukti penghasilan seperti slip gaji atau rekening gaji dapat diminta. Namun upload dokumen hanya dilakukan melalui kanal resmi, bukan chat umum. Persetujuan tetap tergantung verifikasi dan analisis kredit.",localized_fallback,formal_id
q3_id_conv_063,indonesia,cooperative_customer,3,partial,0.615,"If there is no salary slip, is a bank statement enough?","Expected answer should document gap summary. Reason: Handles document flexibility without guarantee. Key terms: mutasi rekening, dokumen tambahan, kebijakan penyedia.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Kalau slip gaji tidak ada, mutasi rekening cukup?","Mutasi rekening bisa membantu menunjukkan pemasukan, tetapi apakah cukup atau perlu dokumen tambahan tergantung kebijakan penyedia. Saya bisa catat bahwa Bapak/Ibu punya rekening gaji tetapi tidak punya slip gaji.",localized_fallback,formal_id
q3_id_conv_064,indonesia,payment_or_renewal_difficulty,1,good,0.917,"The due date is today, but I can only pay tomorrow morning. Is it still safe?","Expected answer should explain due date risk. Reason: Gives precise payment-risk framing. Key terms: jatuh tempo, cut-off posting, bukti bayar.",Baik Bapak/Ibu. Cicilan atau angsuran perlu dibayarkan sebelum tanggal jatuh tempo agar tidak muncul denda keterlambatan. Apakah Bapak/Ibu ingin saya lanjutkan?,"Okay, Sir/Ma'am. The installment or monthly payment should be paid before the due date so a late-payment penalty does not appear. Would you like me to continue?","Jatuh tempo hari ini, tapi saya baru bisa bayar besok pagi. Masih aman?","Saya paham. Status keterlambatan tergantung tanggal jatuh tempo, waktu pembayaran diterima, dan cut-off posting. Saya tidak bisa menjamin aman jika dibayar setelah jatuh tempo. Sebaiknya gunakan kanal resmi secepat mungkin dan simpan bukti bayar.",handle_installment_reminder,formal_id
q3_id_conv_064,indonesia,payment_or_renewal_difficulty,2,partial,0.555,What if I transfer tonight but it posts tomorrow?,"Expected answer should recommend fast official channel. Reason: Explains a common payment edge case. Key terms: terposting, kanal, instruksi resmi.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Kalau transfer malam ini tapi masuk besok?,"Yang biasanya dilihat adalah waktu pembayaran terposting di sistem, bukan hanya niat transfer. Karena tiap kanal punya cut-off berbeda, pilih kanal yang paling cepat terposting dan cek instruksi resmi.",localized_fallback,formal_id
q3_id_conv_064,indonesia,payment_or_renewal_difficulty,3,good,0.75,"Okay, I will pay through virtual account.","Expected answer should confirm safe payment. Reason: Combines payment help with fraud safety. Key terms: virtual account, nominal, OTP.",Baik Bapak/Ibu. Cicilan atau angsuran perlu dibayarkan sebelum tanggal jatuh tempo agar tidak muncul denda keterlambatan. Apakah Bapak/Ibu ingin saya lanjutkan?,"Okay, Sir/Ma'am. The installment or monthly payment should be paid before the due date so a late-payment penalty does not appear. Would you like me to continue?","Baik, saya akan bayar via virtual account.","Baik. Pastikan virtual account berasal dari kanal resmi, cek nama penyedia, nominal, dan simpan bukti transaksi. Jangan transfer ke rekening pribadi atau membagikan OTP.",handle_installment_reminder,formal_id
q3_id_conv_065,indonesia,payment_or_renewal_difficulty,1,good,0.917,"My stock has not sold yet, so I can only pay the installment at the end of the week.","Expected answer should explain contract payment rule. Reason: Empathetic but clear. Key terms: arus kas, jatuh tempo, denda.","Baik, cicilannya perlu dibayar sebelum jatuh tempo ya, supaya tidak kena denda. Mau saya bantu lanjutkan?","Okay, the installment needs to be paid before the due date so you do not get a penalty. Do you want me to continue helping?","Stok belum laku, jadi cicilan baru bisa saya bayar akhir minggu.","Saya paham, arus kas usaha kadang belum masuk sesuai rencana. Tapi cicilan tetap mengikuti tanggal jatuh tempo di kontrak. Kalau lewat, denda atau status telat bisa berlaku. Lebih baik hubungi layanan resmi sebelum telat terlalu jauh.",handle_installment_reminder,colloquial_id
q3_id_conv_065,indonesia,payment_or_renewal_difficulty,2,partial,0.555,I am a long-time customer. Can I not get some tolerance?,"Expected answer should offer support note. Reason: Avoids unauthorized exception. Key terms: pelanggan lama, toleransi, permintaan bantuan.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Saya pelanggan lama, masa tidak bisa dikasih toleransi?","Riwayat sebagai pelanggan lama bisa menjadi konteks saat tim resmi meninjau, tetapi saya tidak bisa menjanjikan toleransi atau penghapusan denda. Saya bisa bantu buat catatan permintaan bantuan.",localized_fallback,colloquial_id
q3_id_conv_065,indonesia,payment_or_renewal_difficulty,3,good,0.833,Just record that I will pay on Saturday.,"Expected answer should record payment plan with caveat. Reason: Matches expected collection-style response. Key terms: rencana bayar, kanal resmi, aturan produk.","Baik, cicilannya perlu dibayar sebelum jatuh tempo ya, supaya tidak kena denda. Mau saya bantu lanjutkan?","Okay, the installment needs to be paid before the due date so you do not get a penalty. Do you want me to continue helping?",Catat saja saya bayar Sabtu.,"Baik, saya catat rencana bayar Sabtu. Mohon tetap bayar melalui kanal resmi dan simpan bukti. Jika Sabtu sudah melewati jatuh tempo, konsekuensi keterlambatan tetap mengikuti aturan produk.",handle_installment_reminder,colloquial_id
q3_id_conv_066,indonesia,payment_or_renewal_difficulty,1,good,0.833,"If I promise to pay on Friday, will the collection calls stop?","Expected answer should record promise to pay. Reason: Clarifies promise-to-pay limitation. Key terms: janji bayar, terposting, komunikasi pengingat.",Baik Bapak/Ibu. Cicilan atau angsuran perlu dibayarkan sebelum tanggal jatuh tempo agar tidak muncul denda keterlambatan. Apakah Bapak/Ibu ingin saya lanjutkan?,"Okay, Sir/Ma'am. The installment or monthly payment should be paid before the due date so a late-payment penalty does not appear. Would you like me to continue?","Kalau saya janji bayar Jumat, apakah telepon penagihan berhenti?","Janji bayar dapat dicatat, tetapi belum sama dengan pembayaran diterima. Komunikasi pengingat dapat tetap berjalan sesuai kebijakan sampai pembayaran terposting. Saya bisa catat rencana bayar Jumat agar tim memiliki konteks.",handle_installment_reminder,formal_id
q3_id_conv_066,indonesia,payment_or_renewal_difficulty,2,partial,0.555,I feel disturbed if I keep getting calls.,"Expected answer should ask contact preference. Reason: Offers a concrete control without promising silence. Key terms: preferensi kontak, kebijakan layanan, jam kontak.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya merasa terganggu kalau ditelepon terus.,"Saya mengerti. Saya bisa catat preferensi kontak Bapak/Ibu, misalnya jam yang lebih nyaman, tetapi pelaksanaannya tetap mengikuti kebijakan layanan dan ketentuan yang berlaku. Apakah ada jam kontak yang lebih sesuai?",localized_fallback,formal_id
q3_id_conv_066,indonesia,payment_or_renewal_difficulty,3,partial,0.555,"Evening only, after 5 PM.","Expected answer should record contact and payment plan. Reason: Summarizes next action cleanly. Key terms: preferensi kontak, status akun, kanal resmi.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Sore saja setelah jam 5.,"Baik, saya catat preferensi kontak setelah jam 5 sore dan rencana bayar Jumat. Mohon tetap selesaikan pembayaran melalui kanal resmi agar status akun bisa diperbarui.",localized_fallback,formal_id
q3_id_conv_067,indonesia,sector_specific_objection,1,partial,0.615,I am a teacher. I have a monthly salary and allowances that do not come every month. Can that be counted for a loan?,"Expected answer should ask employment status. Reason: Adapts to sector-specific income. Key terms: gaji bulanan, tunjangan, bukti pemasukan.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya guru. Ada gaji bulanan dan tunjangan tidak setiap bulan. Bisa dihitung untuk pinjaman?,"Bisa dipertimbangkan. Untuk penghasilan seperti gaji bulanan dan tunjangan berkala, analisis biasanya melihat penghasilan tetap, rata-rata tunjangan, cicilan lain, dan bukti pemasukan. Status kerja Bapak/Ibu tetap, kontrak, atau honorer?",localized_fallback,formal_id
q3_id_conv_067,indonesia,sector_specific_objection,2,partial,0.615,"Honorary teacher, already 4 years.","Expected answer should explain variable status review. Reason: Handles employment nuance carefully. Key terms: guru honorer, dokumen pendukung, analisis kredit.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Guru honorer, sudah 4 tahun.","Baik, guru honorer 4 tahun. Karena status dan pendapatan bisa berbeda dari karyawan tetap, dokumen pendukung dan rata-rata pemasukan menjadi penting. Keputusan tetap mengikuti verifikasi dan analisis kredit resmi.",localized_fallback,formal_id
q3_id_conv_067,indonesia,sector_specific_objection,3,partial,0.698,"If my income is small, can I just take a small loan?","Expected answer should recommend affordable amount. Reason: Responsible lending response. Key terms: kemampuan bayar, tenor, kebutuhan pokok.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Kalau pendapatan kecil, pinjaman kecil saja bisa?","Ya, jumlah pinjaman sebaiknya disesuaikan dengan kemampuan bayar. Pinjaman kecil dengan tenor yang tepat bisa lebih aman daripada cicilan besar yang mengganggu kebutuhan pokok.",localized_fallback,formal_id
q3_id_conv_068,indonesia,sector_specific_objection,1,partial,0.698,"I am a farmer, and my big income usually comes after harvest. Is a monthly loan suitable?","Expected answer should ask harvest cycle. Reason: Adapts to agricultural cash-flow pattern. Key terms: pemasukan musiman, cicilan bulanan, panen.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Saya petani, pemasukan besar biasanya setelah panen. Pinjaman bulanan cocok tidak?","Untuk pemasukan musiman, cicilan bulanan perlu dihitung hati-hati. Jika pendapatan utama baru masuk setelah panen, cicilan bulanan bisa terasa berat di bulan sepi. Kapan siklus panen dan pemasukan biasanya terjadi?",localized_fallback,formal_id
q3_id_conv_068,indonesia,sector_specific_objection,2,partial,0.615,Usually once every 3 to 4 months.,"Expected answer should recommend product fit check. Reason: Avoids pushing unsuitable monthly debt. Key terms: cadangan, jadwal bayar, arus kas musiman.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Biasanya 3 sampai 4 bulan sekali.,"Berarti perlu memastikan ada cadangan untuk cicilan di antara masa panen. Produk dan jadwal bayar harus dicek resmi, karena tidak semua pinjaman cocok untuk arus kas musiman.",localized_fallback,formal_id
q3_id_conv_068,indonesia,sector_specific_objection,3,weak,0.45,What if I am late because the harvest is delayed?,"Expected answer should warn about delay risk. Reason: Clear consequence linked to sector risk. Key terms: status keterlambatan, kontrak, skenario bulan buruk.","Jika pembayaran melewati jatuh tempo, denda dapat berlaku sesuai ketentuan pembiayaan. Saya bisa bantu cek kanal pembayaran agar tidak terlambat. Apakah Bapak/Ibu ingin saya lanjutkan?","If payment goes past the due date, a penalty may apply according to the financing terms. I can help check the payment channel so it is not late. Would you like me to continue?",Kalau telat karena panen mundur?,"Jika telat, denda atau status keterlambatan tetap bisa berlaku sesuai kontrak, meskipun panen mundur. Jadi sebelum mengambil pinjaman, pastikan skenario bulan buruk masih mampu dibayar.",explain_penalty_or_due_date,formal_id
q3_id_conv_069,indonesia,sector_specific_objection,1,partial,0.615,I sell food online. Can I borrow money for raw materials?,"Expected answer should ask business metrics. Reason: Uses sector-specific business signals. Key terms: omzet, margin bersih, riwayat order.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Saya jualan makanan online. Mau pinjam buat bahan baku, bisa?","Bisa dipertimbangkan. Untuk jualan makanan online, yang penting dicek adalah omzet, margin bersih setelah biaya platform dan bahan, riwayat order, mutasi rekening, dan cicilan yang sanggup dibayar.",localized_fallback,colloquial_id
q3_id_conv_069,indonesia,sector_specific_objection,2,partial,0.698,"Orders are decent, but the margin is not big.","Expected answer should warn about margin. Reason: Protects against over-borrowing based on gross sales. Key terms: margin, biaya platform, operasional.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Order lumayan, tapi margin tidak besar.","Kalau margin tidak besar, jumlah pinjaman harus hati-hati. Jangan hanya lihat omzet, karena cicilan dibayar dari sisa margin setelah biaya bahan, platform, dan operasional.",localized_fallback,colloquial_id
q3_id_conv_069,indonesia,sector_specific_objection,3,partial,0.615,So I should borrow a small amount first?,"Expected answer should recommend small working capital. Reason: Responsible small-business financing guidance. Key terms: perputaran bahan baku, cash flow, analisis kredit.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?",Berarti pinjam kecil dulu ya?,"Itu bisa lebih aman. Mulai dari jumlah yang sesuai perputaran bahan baku dan kemampuan bayar, lalu evaluasi setelah cash flow lebih stabil. Persetujuan tetap mengikuti analisis kredit resmi.",localized_fallback,colloquial_id
q3_id_conv_070,indonesia,mixed_english_finance_terms,1,partial,0.615,My credit score is decent. Can I immediately get a high limit?,"Expected answer should explain limit factors. Reason: Corrects overreliance on score. Key terms: credit score, limit, kebijakan risiko.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Credit score saya lumayan. Bisa langsung dapat limit tinggi?,"Credit score dapat membantu penilaian, tetapi limit tidak hanya ditentukan dari skor. Penyedia juga melihat penghasilan, cicilan berjalan, dokumen, dan kebijakan risiko. Saya tidak bisa menjamin limit tinggi.",localized_fallback,formal_id
q3_id_conv_070,indonesia,mixed_english_finance_terms,2,good,0.833,"Income is 10 million rupiah, and other installments are 2 million.","Expected answer should ask amount tenor. Reason: Moves toward affordability assessment. Key terms: kemampuan bayar, total kewajiban, tenor.",Baik Bapak/Ibu. Cicilan atau angsuran perlu dibayarkan sebelum tanggal jatuh tempo agar tidak muncul denda keterlambatan. Apakah Bapak/Ibu ingin saya lanjutkan?,"Okay, Sir/Ma'am. The installment or monthly payment should be paid before the due date so a late-payment penalty does not appear. Would you like me to continue?","Income 10 juta, cicilan lain 2 juta.","Baik, penghasilan 10 juta dan cicilan lain 2 juta. Nanti kemampuan bayar dihitung dari total kewajiban, bukan hanya penghasilan. Jumlah pinjaman dan tenor yang diinginkan berapa?",handle_installment_reminder,formal_id
q3_id_conv_070,indonesia,mixed_english_finance_terms,3,partial,0.615,I want fast approval.,"Expected answer should offer document checklist. Reason: Does not promise approval speed. Key terms: approval, verifikasi, checklist dokumen.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya mau approval cepat.,"Proses bisa lebih cepat jika dokumen lengkap dan data sesuai, tetapi approval tetap perlu verifikasi. Saya bisa bantu checklist dokumen agar tidak bolak-balik.",localized_fallback,formal_id
q3_id_conv_071,indonesia,mixed_english_finance_terms,1,partial,0.615,What is the difference between flat rate and effective rate?,"Expected answer should explain rate types. Reason: Clarifies loan pricing terminology. Key terms: flat rate, effective rate, total pembayaran.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?",Flat rate sama effective rate bedanya apa?,"Secara sederhana, flat rate biasanya dihitung dari pokok awal, sedangkan effective rate memperhitungkan sisa pokok berjalan. Karena cara hitung berbeda, jangan bandingkan persen saja. Lihat cicilan bulanan dan total pembayaran sampai lunas.",localized_fallback,colloquial_id
q3_id_conv_071,indonesia,mixed_english_finance_terms,2,good,0.917,So the important thing is the total amount paid?,"Expected answer should give cost factors. Reason: Turns technical term into buyer checklist. Key terms: cicilan, denda telat, pelunasan dipercepat.","Baik, cicilannya perlu dibayar sebelum jatuh tempo ya, supaya tidak kena denda. Mau saya bantu lanjutkan?","Okay, the installment needs to be paid before the due date so you do not get a penalty. Do you want me to continue helping?",Jadi yang penting total bayar ya?,"Betul. Total bayar, cicilan per bulan, tenor, biaya admin, denda telat, dan biaya pelunasan dipercepat semuanya perlu dilihat sebelum setuju.",handle_installment_reminder,colloquial_id
q3_id_conv_071,indonesia,mixed_english_finance_terms,3,partial,0.698,What if the salesperson only says the rate is low?,"Expected answer should request written simulation. Reason: Protects against misleading verbal rate claims. Key terms: simulasi tertulis, biaya lain, dokumen resmi.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?",Kalau sales cuma bilang rate kecil?,Minta simulasi tertulis. Rate kecil belum tentu total biaya paling rendah jika ada biaya lain atau tenor panjang. Dokumen resmi adalah sumber yang harus dipegang.,localized_fallback,colloquial_id
q3_id_conv_072,indonesia,mixed_english_finance_terms,1,partial,0.615,The simulation includes an insurance fee. Is it mandatory or optional?,"Expected answer should ask offer terms check. Reason: Explains add-on without assuming rule. Key terms: insurance fee, perlindungan kredit, dokumen resmi.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Di simulasi ada insurance fee. Itu wajib atau optional?,"Biaya asuransi atau perlindungan kredit bisa berbeda tergantung produk dan penawaran. Ada yang menjadi bagian dari syarat produk, ada yang opsional. Yang perlu dicek adalah dokumen resmi: apakah wajib, manfaatnya apa, biayanya berapa, dan bagaimana klaimnya.",localized_fallback,formal_id
q3_id_conv_072,indonesia,mixed_english_finance_terms,2,partial,0.615,"If it is optional, can I reject it?","Expected answer should recommend written confirmation. Reason: Keeps decision grounded in source document. Key terms: opsional, syarat produk, tertulis.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Kalau optional, saya bisa nolak?","Jika benar tertulis opsional, Bapak/Ibu dapat menanyakan cara menolak atau memilih tanpa add-on. Namun jika menjadi syarat produk, pilihannya mungkin berbeda. Pastikan jawabannya tertulis sebelum menyetujui.",localized_fallback,formal_id
q3_id_conv_072,indonesia,mixed_english_finance_terms,3,partial,0.615,What is the benefit if it is included?,"Expected answer should explain benefit with caveat. Reason: Avoids overselling add-on insurance. Key terms: manfaat, pengecualian, klaim.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Apa manfaatnya kalau ada?,"Manfaatnya bisa berupa perlindungan terhadap risiko tertentu sesuai polis atau ketentuan produk, misalnya kondisi yang mengganggu pembayaran. Tetapi manfaat, pengecualian, dan proses klaim harus dibaca dari dokumen resmi.",localized_fallback,formal_id
q3_id_conv_073,indonesia,colloquial_speech,1,good,0.782,Can I borrow for a vacation? I feel like I need a break.,"Expected answer should ask repayment plan. Reason: Responsible response to non-essential loan purpose. Key terms: cicilan, biaya pokok, dana darurat.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?",Kalau pinjam buat liburan boleh gak? Lagi pengen healing.,"Boleh atau tidak tergantung produk, tapi secara finansial perlu hati-hati. Liburan bukan kebutuhan produktif, jadi pastikan cicilan tidak mengganggu biaya pokok dan dana darurat. Rencana bayarnya dari penghasilan tetap?",localized_fallback,colloquial_id
q3_id_conv_073,indonesia,colloquial_speech,2,good,0.917,"Yes, from salary, but I also have a motorcycle installment.","Expected answer should recommend total debt check. Reason: Checks affordability. Key terms: total cicilan, gaji, total bayar.","Baik, cicilannya perlu dibayar sebelum jatuh tempo ya, supaya tidak kena denda. Mau saya bantu lanjutkan?","Okay, the installment needs to be paid before the due date so you do not get a penalty. Do you want me to continue helping?","Iya dari gaji, tapi saya ada cicilan motor juga.","Kalau sudah ada cicilan motor, cicilan baru harus dihitung bareng. Jangan sampai total cicilan terlalu besar dibanding gaji. Lebih aman cek simulasi dan total bayar dulu sebelum memutuskan.",handle_installment_reminder,colloquial_id
q3_id_conv_073,indonesia,colloquial_speech,3,partial,0.615,"If it is heavy, I will just cancel.","Expected answer should support decline. Reason: Supports responsible lending outcome. Key terms: simulasi, keterlambatan, tunda.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Kalau berat, batal aja.","Itu keputusan yang sehat. Kalau simulasi terasa berat, lebih baik batal atau tunda daripada masuk keterlambatan nanti. Saya bisa bantu cek pertanyaan apa saja yang perlu ditanyakan di simulasi.",localized_fallback,colloquial_id
